"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","sacks","sacks_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_miss","fg_miss_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"DK Metcalf","PIT","WR","14102","average",NA,NA,NA,NA,NA,NA,0.0866666666666667,0.074535599249993,0,0,0.044,0.0422689799577263,NA,NA,NA,NA,NA,NA,3.90857142857143,0.455024855417392,57.2614285714286,6.67274663231324,0.384285714285714,0.179615992500403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Courtland Sutton","DEN","WR","13630","average",NA,NA,NA,NA,NA,NA,0,0,0,0,0.046,0.0414728827066554,NA,NA,NA,NA,NA,NA,4.61285714285714,0.379328981479765,59.2242857142857,4.44695347829222,0.654285714285714,0.251916463856384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-10-10,2018,NA,NA,NA,NA
"Emeka Egbuka","TB","WR","17081","average",NA,NA,NA,NA,NA,NA,1.18428571428571,0.606681056867531,0.00142857142857143,0.00377964473009227,0.026,0.0354024481262713,NA,NA,NA,NA,NA,NA,4.75285714285714,0.580422670293361,60.2171428571429,7.63923363147053,0.624285714285714,0.282480509230704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-14,2025,NA,NA,NA,NA
"Jauan Jennings","SF","WR","14860","average",NA,NA,NA,NA,NA,NA,0.243333333333333,0.34936450242627,0,0,0.008,0.0146059348668044,NA,NA,NA,NA,NA,NA,4.09142857142857,0.461390238714423,59.0142857142857,6.84246265887474,0.318571428571429,0.145651246868284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"Q","Ankle",2025,4
"Terry McLaurin","WAS","WR","14109","average",NA,NA,NA,NA,NA,NA,0.397142857142857,0.377788048413141,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.31142857142857,1.0583072737699,56.3728571428571,13.1047888375277,0.34,0.157056253191863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"Q","Quadriceps",2025,4
"Jameson Williams","DET","WR","15756","average",NA,NA,NA,NA,NA,NA,3.74857142857143,1.0329961047269,0.0342857142857143,0.0461364436055861,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.18428571428571,0.288204623075177,56.0971428571429,4.76139235338332,0.314285714285714,0.14638501094228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-26,2022,NA,NA,NA,NA
"DeVonta Smith","PHI","WR","15282","average",NA,NA,NA,NA,NA,NA,0.118333333333333,0.123883906227654,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.81857142857143,0.189422681801711,56.1242857142857,4.79003777696605,0.311428571428571,0.154965433933783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Quentin Johnston","LAC","WR","16188","average",NA,NA,NA,NA,NA,NA,0.544285714285714,0.453940419837124,0,0,0.054,0.0414728827066554,NA,NA,NA,NA,NA,NA,4,0.378593889720018,58.6985714285714,5.53200514753746,0.561428571428571,0.203341139584736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-06,2023,NA,NA,NA,NA
"Tee Higgins","CIN","WR","14835","average",NA,NA,NA,NA,NA,NA,0,0,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,4.00142857142857,0.39074410089079,54.7142857142857,3.9115719650922,0.312857142857143,0.155639999755235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Michael Pittman","IND","WR","14842","average",NA,NA,NA,NA,NA,NA,0.12,0.126491106406735,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.72142857142857,0.26897512719138,54.4328571428571,4.24864964541957,0.238571428571429,0.149044576265914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Keenan Allen","LAC","WR","11222","average",NA,NA,NA,NA,NA,NA,0.085,0.0715891053163818,0,0,0.05,0.0408248290463863,NA,NA,NA,NA,NA,NA,5.02428571428571,0.229336517142905,57.42,3.84941121038876,0.398571428571429,0.201033046323946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-27,2013,NA,NA,NA,NA
"Jaylen Waddle","MIA","WR","15284","average",NA,NA,NA,NA,NA,NA,1.02857142857143,0.27125809182576,0.00285714285714286,0.00487950036474267,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.29428571428571,0.294779982521266,56.0342857142857,4.89713813413119,0.262857142857143,0.124058358003305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"CeeDee Lamb","DAL","WR","14832","average",NA,NA,NA,NA,NA,NA,1.5,1.5,0,0,0.1,0,NA,NA,NA,NA,NA,NA,2.3,2.3,29.5,29.5,0.15,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"D","Ankle",2025,4
"Marvin Harrison Jr.","ARI","WR","16614","average",NA,NA,NA,NA,NA,NA,0.225,0.226844293146937,0.00166666666666667,0.00372677996249965,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.94714285714286,0.290213386189903,53.1971428571429,4.72927307411232,0.328571428571429,0.150047611491439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-11,2024,NA,NA,NA,NA
"Deebo Samuel","WAS","WR","14136","average",NA,NA,NA,NA,NA,NA,8.45714285714286,3.21540414404221,0.0971428571428571,0.064733887497015,0.026,0.0354024481262713,NA,NA,NA,NA,NA,NA,4.11142857142857,0.292826943855273,49.3371428571429,6.7617298434787,0.257142857142857,0.125128505374047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Matthew Golden","GB","WR","17075","average",NA,NA,NA,NA,NA,NA,3.55142857142857,1.68992532942956,0.00285714285714286,0.00487950036474267,0.024,0.0354024481262713,NA,NA,NA,NA,NA,NA,3.28,0.431238526417419,45.8757142857143,6.28021723919074,0.302857142857143,0.209500539833377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-01,2025,NA,NA,NA,NA
"Keon Coleman","BUF","WR","16617","average",NA,NA,NA,NA,NA,NA,0.146666666666667,0.146818103636968,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.25285714285714,0.341404661446124,50.1614285714286,3.4828170043392,0.36,0.16532795690183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Calvin Ridley","TEN","WR","13629","average",NA,NA,NA,NA,NA,NA,1.14428571428571,0.574800172316639,0.00142857142857143,0.00377964473009227,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.54857142857143,0.340706548779081,54.2714285714286,3.34948467962575,0.225714285714286,0.110582871316364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-20,2018,NA,NA,NA,NA
"D.J. Moore","CHI","WR","13635","average",NA,NA,NA,NA,NA,NA,5.74285714285714,2.16322070291587,0.0371428571428571,0.0453557367611073,0.044,0.0422689799577263,NA,NA,NA,NA,NA,NA,4.50857142857143,0.489061297161156,52.3542857142857,4.04328190600514,0.285714285714286,0.134642383477757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-04-14,2018,NA,NA,NA,NA
"Darnell Mooney","ATL","WR","14974","average",NA,NA,NA,NA,NA,NA,0.0983333333333333,0.0966810334151545,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.32428571428571,0.5180687580768,49.1685714285714,6.77777354930911,0.198571428571429,0.114080172310028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Cooper Kupp","SEA","WR","13164","average",NA,NA,NA,NA,NA,NA,0.286666666666667,0.291356978445495,0.00166666666666667,0.00372677996249965,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.15571428571429,0.37496031536049,49.8471428571429,4.8623955491291,0.234285714285714,0.141286605033544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-06-15,2017,NA,NA,NA,NA
"Khalil Shakir","BUF","WR","15761","average",NA,NA,NA,NA,NA,NA,0.413333333333333,0.330991775661504,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.99714285714286,0.419114713243454,47.46,4.32251470018707,0.252857142857143,0.124460741563258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-03,2022,NA,NA,NA,NA
"Marquise Brown","KC","WR","14105","average",NA,NA,NA,NA,NA,NA,0.28,0.357770876399966,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.83571428571429,0.841978961393081,42.9828571428571,7.17186566681621,0.234285714285714,0.132647043296253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Christian Kirk","HOU","WR","13633","average",NA,NA,NA,NA,NA,NA,0.155,0.14762000767737,0,0,0.026,0.0354024481262713,NA,NA,NA,NA,NA,NA,3.70714285714286,0.462771156034106,49.4485714285714,7.09766963768491,0.195714285714286,0.138064857085012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-11-18,2018,NA,NA,NA,NA
"Tre Tucker","LVR","WR","16287","average",NA,NA,NA,NA,NA,NA,3.26571428571429,0.400951249857018,0.0214285714285714,0.0367099311851582,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.43142857142857,0.475830101732,47.31,4.77518236999035,0.301428571428571,0.177240756357802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-08,2023,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","average",NA,NA,NA,NA,NA,NA,3.95,1.4097399287339,0.05,0.0486483983977548,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.44,0.978706629520137,42.7485714285714,13.3510828881299,0.28,0.159269164205337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-27,2024,"Q","Shoulder - Labrum",2025,4
"Jordan Addison","MIN","WR","16186","average",NA,NA,NA,NA,NA,NA,0.65,0.464578662158878,0.0166666666666667,0.0372677996249965,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.21142857142857,1.42556922632597,42.7685714285714,18.9211763451883,0.298571428571429,0.207398856588665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-01-27,2023,NA,NA,NA,NA
"Tyquan Thornton","KC","WR","15787","average",NA,NA,NA,NA,NA,NA,0.472,0.529729490715151,0.002,0.00365148371670111,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,2.43285714285714,0.885526477784342,35.1642857142857,12.2944673968183,0.242857142857143,0.140203933101546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-07,2022,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","average",NA,NA,NA,NA,NA,NA,0.56,0.387814388593306,0,0,0.005,0.00774596669241483,NA,NA,NA,NA,NA,NA,3.575,0.783064492873991,42.7116666666667,9.35949660327235,0.258333333333333,0.205953069087758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-02-27,2017,"Q","Ankle",2025,4
"Romeo Doubs","GB","WR","15779","average",NA,NA,NA,NA,NA,NA,0.02,0.0365148371670111,0,0,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.07857142857143,0.223041742836669,44.8971428571429,4.43292497224167,0.29,0.147082743152735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-13,2022,NA,NA,NA,NA
"Stefon Diggs","NE","WR","12186","average",NA,NA,NA,NA,NA,NA,0.275,0.226844293146937,0.0183333333333333,0.0367045259092421,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,3.75714285714286,0.426642484433758,41.2914285714286,4.73917161738712,0.198571428571429,0.0983918308649269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-11-29,2015,NA,NA,NA,NA
"Rashod Bateman","BAL","WR","15293","average",NA,NA,NA,NA,NA,NA,0.04,0.0730296743340222,0,0,0.002,0.00365148371670111,NA,NA,NA,NA,NA,NA,2.78571428571429,0.296808419852332,40.2842857142857,5.24825004848555,0.27,0.125033328890074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Alec Pierce","IND","WR","15768","average",NA,NA,NA,NA,NA,NA,0,0,0,0,0.002,0.00365148371670111,NA,NA,NA,NA,NA,NA,1.95857142857143,0.43560029734565,35.9185714285714,9.10553390082359,0.161428571428571,0.0970272421244967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-02,2022,"Q","Concussion",2025,4
"Travis Hunter","JAC","WR","17074","average",NA,NA,NA,NA,NA,NA,0.725,0.732433159635289,0.00333333333333333,0.0074535599249993,0.022,0.0357770876399966,NA,NA,NA,NA,NA,NA,3.22285714285714,0.64367989678396,35.0128571428571,7.98240714380843,0.16,0.0901849950564579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-18,2025,NA,NA,NA,NA
"Rashid Shaheed","NO","WR","16080","average",NA,NA,NA,NA,NA,NA,1.28833333333333,0.787832822085724,0.00333333333333333,0.0074535599249993,0.028,0.0357770876399966,NA,NA,0.06,0,NA,NA,3.52285714285714,0.272073169430228,43.6028571428571,2.23088707532612,0.224285714285714,0.107681187285608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-08-31,2022,NA,NA,NA,NA
"Dontayvion Wicks","GB","WR","16195","average",NA,NA,NA,NA,NA,NA,0.075,0.0901387818865997,0,0,0.002,0.00365148371670111,NA,NA,NA,NA,NA,NA,2.68571428571429,0.31978415339398,38.3228571428571,4.93815658684397,0.23,0.122610494384997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-16,2023,NA,NA,NA,NA
"Calvin Austin III","PIT","WR","15777","average",NA,NA,NA,NA,NA,NA,0.293333333333333,0.241292814278051,0.00166666666666667,0.00372677996249965,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,2.94428571428571,0.495441121387703,40.66,5.99889156428086,0.271428571428571,0.133594981371379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-24,2022,NA,NA,NA,NA
"Wan'Dale Robinson","NYG","WR","15757","average",NA,NA,NA,NA,NA,NA,1.17428571428571,0.620184304403595,0.00142857142857143,0.00377964473009227,0.006,0.0109544511501033,NA,NA,NA,NA,NA,NA,4.44142857142857,0.369974259078861,43.0014285714286,1.83521505162591,0.187142857142857,0.0888283524021255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-05,2022,NA,NA,NA,NA
"Troy Franklin","DEN","WR","16619","average",NA,NA,NA,NA,NA,NA,0.948571428571429,0.769316332237669,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.19,0.390512483795333,35.2042857142857,4.87406010475475,0.224285714285714,0.106748480528943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-02-06,2024,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","average",NA,NA,NA,NA,NA,NA,0.326666666666667,0.263733872598033,0.00166666666666667,0.00372677996249965,0.024,0.0354024481262713,NA,NA,NA,NA,NA,NA,3.16,0.871779788708135,37.0114285714286,10.0336474401078,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-03,2025,NA,NA,NA,NA
"Josh Downs","IND","WR","16187","average",NA,NA,NA,NA,NA,NA,0.35,0.281365716935569,0.00166666666666667,0.00372677996249965,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.48428571428571,0.273487180860892,39.1271428571429,3.07650621260391,0.171428571428571,0.0764697263472222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-12,2023,NA,NA,NA,NA
"Josh Palmer","BUF","WR","15319","average",NA,NA,NA,NA,NA,NA,0.04,0.0447213595499958,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,2.36142857142857,0.246740658143226,35.0371428571429,5.60893547322994,0.171428571428571,0.0908164029656485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Cedric Tillman","CLE","WR","16191","average",NA,NA,NA,NA,NA,NA,0.055,0.103882946948316,0,0,0.044,0.0422689799577263,NA,NA,NA,NA,NA,NA,3.29142857142857,0.213418881656753,39.7771428571429,2.47072671013823,0.228571428571429,0.125356634105602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-19,2023,NA,NA,NA,NA
"Kayshon Boutte","NE","WR","16193","average",NA,NA,NA,NA,NA,NA,0.1,0.115470053837925,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,2.50714285714286,0.314150403772582,34.8271428571429,4.04453010985501,0.167142857142857,0.0942893217203103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-07,2023,NA,NA,NA,NA
"Jalen Tolbert","DAL","WR","15788","average",NA,NA,NA,NA,NA,NA,0.0516666666666667,0.0517740818900302,0,0,0.004,0.00730296743340221,NA,NA,NA,NA,NA,NA,3.02857142857143,0.631596616294202,34.3971428571429,7.38322809771289,0.238571428571429,0.119781547191623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-27,2022,NA,NA,NA,NA
"Kendrick Bourne","SF","WR","13418","average",NA,NA,NA,NA,NA,NA,0.08,0.16,0,0,0.002,0.004,NA,NA,NA,NA,NA,NA,2.20333333333333,0.579471023146686,29.3983333333333,8.50080564809399,0.165,0.100747208398049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-04,2017,NA,NA,NA,NA
"KaVontae Turpin","DAL","WR","15981","average",NA,NA,NA,NA,NA,NA,5.62857142857143,2.098193100197,0.00714285714285714,0.0149602648308619,0.03,0.0365148371670111,NA,NA,0.06,0,NA,NA,2.63714285714286,0.628270490731349,31.53,6.00197467505487,0.168571428571429,0.0944154950963332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-08-02,2022,NA,NA,NA,NA
"Adam Thielen","MIN","WR","11938","average",NA,NA,NA,NA,NA,NA,0.07,0.05,0,0,0.002,0.00365148371670111,NA,NA,NA,NA,NA,NA,1.88857142857143,0.791021039994693,20.2357142857143,10.2861101444988,0.121428571428571,0.0841483949992653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-22,2014,NA,NA,NA,NA
"Jalen Nailor","MIN","WR","15786","average",NA,NA,NA,NA,NA,NA,-0.015,0.14762000767737,0,0,0.002,0.00365148371670111,NA,NA,NA,NA,NA,NA,2.10857142857143,0.520334141727812,28.4442857142857,4.7067039321336,0.168571428571429,0.0944154950963332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"Tory Horton","SEA","WR","17098","average",NA,NA,NA,NA,NA,NA,0.676666666666667,0.60832191770111,0.00166666666666667,0.00372677996249965,0.022,0.0357770876399966,NA,NA,NA,NA,NA,NA,2.75571428571429,0.32413254196687,34.2485714285714,5.53002540250775,0.207142857142857,0.101770048919821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-29,2025,NA,NA,NA,NA
"Dyami Brown","JAC","WR","15292","average",NA,NA,NA,NA,NA,NA,2.48666666666667,1.39494324854693,0.00333333333333333,0.00816496580927726,0.0275,0.0376164857476081,NA,NA,NA,NA,NA,NA,2.07,1.07060730429042,25.6766666666667,13.4998691351682,0.103333333333333,0.0898146239020499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Shoulder",2025,4
